1/21/2022,-20,-11,-21,-33,-25,10,1,0
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410
8/26/2022,-9,-4,35,-20,-26,6,5793385,178410